,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Genus,ScientificName,CommonName,Year,Date,Age
28065,15861,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5365 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,3/1/95 0:00,6,3x3,37.71393545,-122.4432042,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-03-01 00:00:00,29
28067,22935,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,360 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,2/23/94 0:00,7,,37.76738906,-122.4222392,Platanus,Platanus x,Sycamore: London Plane,1994,1994-02-23 00:00:00,30
28075,9241,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6442 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,10/1/93 0:00,6,3x3,37.78005791,-122.488646,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1993,1993-10-01 00:00:00,31
28091,112244,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2400X Alemany Blvd,9.0,Median : Cutout,DPW,10/27/15 7:23,3,,37.71566166,-122.4451248,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2015,2015-10-27 07:23:00,9
28101,23801,DPW Maintained,Lophostemon confertus :: Brisbane Box,1160 Webster St,2.0,Sidewalk: Curb side : Cutout,DPW,1/21/99 0:00,6,3X3,37.78130402,-122.4303684,Lophostemon,Lophostemon confertus,Brisbane Box,1999,1999-01-21 00:00:00,25
28129,66087,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,901 Union St,1.0,Sidewalk: Curb side : Cutout,Private,8/8/90 0:00,13,,37.79971461,-122.4144473,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1990,1990-08-08 00:00:00,34
28131,44379,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2908 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,3/20/01 0:00,10,,37.79231024,-122.4433676,Platanus,Platanus x,Sycamore: London Plane,2001,2001-03-20 00:00:00,23
28141,10145,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,925 Guerrero St,2.0,Sidewalk: Curb side : Cutout,Private,2/6/03 0:00,3,2X2,37.75640144,-122.4231812,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2003,2003-02-06 00:00:00,21
28161,13912,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1072 Market St,1.0,Sidewalk: Curb side : Cutout,DPW,5/17/91 0:00,12,4x4,37.78138378,-122.4115665,Platanus,Platanus x,Sycamore: London Plane,1991,1991-05-17 00:00:00,33
28163,202329,DPW Maintained,Lophostemon confertus :: Brisbane Box,301 Mission St,2.0,Sidewalk: Curb side : Cutout,Private,4/24/19 0:00,3,Width 5ft,37.7906607,-122.3962908,Lophostemon,Lophostemon confertus,Brisbane Box,2019,2019-04-24 00:00:00,5
28164,47449,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4629 Anza St,1.0,Sidewalk: Curb side : Cutout,Private,5/14/02 0:00,3,,37.77748191,-122.4979727,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2002,2002-05-14 00:00:00,22
28173,11042,DPW Maintained,Lophostemon confertus :: Brisbane Box,1540 Hyde St,1.0,Sidewalk: Curb side : Cutout,Private,10/5/19 12:37,3,3X3,37.79510154,-122.4181438,Lophostemon,Lophostemon confertus,Brisbane Box,2019,2019-10-05 12:37:00,5
28193,60070,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2215 Lincoln Way,1.0,Sidewalk: Curb side : Cutout,Private,3/16/82 0:00,12,,37.76515148,-122.4819314,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1982,1982-03-16 00:00:00,42
28200,50016,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,593 Pennsylvania Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/28/03 0:00,7,,37.75900114,-122.393142,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2003,2003-07-28 00:00:00,21
28208,17725,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1300X Pierce St,6.0,Sidewalk: Curb side : Cutout,Rec/Park,1/28/13 0:00,60,3X3,37.78197864,-122.4357339,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2013,2013-01-28 00:00:00,11
28220,173363,DPW Maintained,Pittosporum undulatum :: Victorian Box,900 07th St,7.0,Sidewalk: Curb side : Cutout,Private,3/30/18 0:00,0,Width 3ft,37.76968914,-122.3991467,Pittosporum,Pittosporum undulatum,Victorian Box,2018,2018-03-30 00:00:00,6
28226,8935,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4630 Geary Blvd,2.0,Sidewalk: Curb side : Cutout,DPW,6/28/01 0:00,3,2X2,37.78094612,-122.4690882,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2001,2001-06-28 00:00:00,23
28242,23076,DPW Maintained,Lophostemon confertus :: Brisbane Box,1298 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,9/14/96 0:00,13,5x5,37.75230955,-122.4209773,Lophostemon,Lophostemon confertus,Brisbane Box,1996,1996-09-14 00:00:00,28
28250,62196,DPW Maintained,Pittosporum undulatum :: Victorian Box,100 Santa Ynez Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/20/85 0:00,8,,37.72486287,-122.4405282,Pittosporum,Pittosporum undulatum,Victorian Box,1985,1985-09-20 00:00:00,39
28251,15686,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4178 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,4/19/95 0:00,6,3X3,37.73016855,-122.4300358,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-04-19 00:00:00,29
28256,22024,DPW Maintained,Lophostemon confertus :: Brisbane Box,2799 03rd St,13.0,Sidewalk: Curb side : Cutout,DPW,2/9/95 0:00,6,3X3,37.75411643,-122.3877791,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-02-09 00:00:00,29
28312,58695,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1226 21st Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/22/79 0:00,11,,37.76481004,-122.479276,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1979,1979-10-22 00:00:00,45
28343,22729,DPW Maintained,Pittosporum undulatum :: Victorian Box,1560 Turk St,1.0,Sidewalk: Curb side : Cutout,DPW,6/16/03 0:00,6,3X3,37.78064821,-122.4346988,Pittosporum,Pittosporum undulatum,Victorian Box,2003,2003-06-16 00:00:00,21
28351,25626,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800 The Embarcadero,12.0,Sidewalk: Curb side : Cutout,Port,12/18/00 0:00,12,4X4,37.79268218,-122.3915215,Platanus,Platanus x,Sycamore: London Plane,2000,2000-12-18 00:00:00,24
28354,90446,DPW Maintained,Pittosporum undulatum :: Victorian Box,5 Otis St,3.0,Sidewalk: Curb side : Cutout,DPW,4/25/08 0:00,3,3x3,37.77295204,-122.4187294,Pittosporum,Pittosporum undulatum,Victorian Box,2008,2008-04-25 00:00:00,16
28355,81987,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,500 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,12/17/07 0:00,3,3x3,37.77898286,-122.503925,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-12-17 00:00:00,17
28358,259353,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,242 Brussels St,1.0,Sidewalk: Curb side : Cutout,DPW,4/27/19 0:00,3,,37.72898034,-122.4064287,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2019,2019-04-27 00:00:00,5
28375,151902,DPW Maintained,Pittosporum undulatum :: Victorian Box,1875 Mission St,2.0,Sidewalk: Curb side : Cutout,DPW,12/2/17 0:00,3,Width 3ft,37.76705142,-122.4197606,Pittosporum,Pittosporum undulatum,Victorian Box,2017,2017-12-02 00:00:00,7
28377,1282,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3995X Alemany Blvd,20.0,Sidewalk: Curb side : Cutout,DPW,1/19/00 0:00,3,3X3,37.71085594,-122.4681014,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2000,2000-01-19 00:00:00,24
28392,15717,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4357X Mission St,9.0,Sidewalk: Curb side : Cutout,Private,5/3/95 0:00,6,3x3,37.72759546,-122.4323786,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-05-03 00:00:00,29
28402,37219,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1643 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/12/98 0:00,6,,37.75646422,-122.4917477,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1998,1998-06-12 00:00:00,26
28408,85985,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2310 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.74421248,-122.4853642,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-01-12 00:00:00,17
28436,112511,DPW Maintained,Lophostemon confertus :: Brisbane Box,699x WILLOW ST,3.0,Sidewalk: Curb side : Cutout,Housing Authority,8/8/15 15:37,3,2x2,37.78219468,-122.4283591,Lophostemon,Lophostemon confertus,Brisbane Box,2015,2015-08-08 15:37:00,9
28460,32096,DPW Maintained,Lophostemon confertus :: Brisbane Box,165 Hancock St,1.0,Sidewalk: Curb side : Cutout,Private,8/9/95 0:00,15,,37.76021158,-122.4319222,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-08-09 00:00:00,29
28462,242277,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,117 Conrad St,1.0,Sidewalk: Curb side : Cutout,Private,6/27/17 0:00,3,Width 3ft,37.73709897,-122.436253,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2017,2017-06-27 00:00:00,7
28475,15635,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3611 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,5/10/95 0:00,6,3x3,37.73854042,-122.423868,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-05-10 00:00:00,29
28515,16050,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,209X Monterey Blvd,2.0,Sidewalk: Curb side : Cutout,Private,8/17/93 0:00,6,3X3,37.73147087,-122.4399303,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1993,1993-08-17 00:00:00,31
28526,45076,DPW Maintained,Pittosporum undulatum :: Victorian Box,2370 28th Ave,1.0,Sidewalk: Curb side : Cutout,Private,5/8/01 0:00,4,,37.74320776,-122.4852964,Pittosporum,Pittosporum undulatum,Victorian Box,2001,2001-05-08 00:00:00,23
28560,42655,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2535 40th Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,7,,37.74003966,-122.498126,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2000,2000-06-26 00:00:00,24
28563,27903,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,33.0,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78216322,-122.3885077,Platanus,Platanus x,Sycamore: London Plane,2001,2001-01-31 00:00:00,23
28565,107173,Permitted Site,Pittosporum undulatum :: Victorian Box,750X Minna St,5.0,Sidewalk: Curb side : Cutout,Private,10/25/14 11:39,3,3x3,37.77644068,-122.4134586,Pittosporum,Pittosporum undulatum,Victorian Box,2014,2014-10-25 11:39:00,10
28606,226130,Section 806 (d),Tristaniopsis laurina :: Swamp Myrtle,468 Valley St,2.0,Sidewalk: Curb side : Cutout,Private,4/16/21 0:00,3,3x5,37.74421454,-122.4326953,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2021,2021-04-16 00:00:00,3
28614,157471,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,844 Duncan St,1.0,Sidewalk: Curb side : Cutout,Private,8/22/18 0:00,3,3x3,37.7454716,-122.4388702,Pittosporum,Pittosporum undulatum,Victorian Box,2018,2018-08-22 00:00:00,6
28640,3151,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3395X California St,5.0,Sidewalk: Curb side : Cutout,DPW,12/1/99 0:00,18,4x4,37.78678438,-122.4499915,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1999,1999-12-01 00:00:00,25
28680,24769,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,201X Point Lobos Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/28/14 0:00,3,,37.77976723,-122.5054975,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2014,2014-10-28 00:00:00,10
28686,66910,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1216 28th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2/22/94 0:00,9,,37.7646171,-122.4867901,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1994,1994-02-22 00:00:00,30
28697,62392,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,177 Capistrano Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/22/85 0:00,8,,37.72808358,-122.4376836,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1985,1985-10-22 00:00:00,39
28717,200163,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1200 Fitzgerald Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/19/19 0:00,3,4x6,37.72103809,-122.3914095,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2019,2019-10-19 00:00:00,5
28736,103952,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,160 06th St,1.0,Sidewalk: Curb side : Cutout,DPW,10/30/15 14:41,3,3x3,37.78009614,-122.4079921,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2015,2015-10-30 14:41:00,9
28738,51839,DPW Maintained,Lophostemon confertus :: Brisbane Box,421 Turk St,1.0,Sidewalk: Curb side : Cutout,Private,7/13/05 0:00,5,,37.78243796,-122.4162168,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-07-13 00:00:00,19
28753,4179,DPW Maintained,Pittosporum undulatum :: Victorian Box,3821 Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,Private,4/2/03 0:00,6,3x3,37.74774138,-122.4253922,Pittosporum,Pittosporum undulatum,Victorian Box,2003,2003-04-02 00:00:00,21
28755,107360,Undocumented,Lophostemon confertus :: Brisbane Box,80X Fell St,1.0,Sidewalk: Curb side : Cutout,Private,11/3/14 0:00,3,3x3,37.77649261,-122.4185092,Lophostemon,Lophostemon confertus,Brisbane Box,2014,2014-11-03 00:00:00,10
28761,173761,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,1405 Van Dyke Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/17/17 0:00,3,3x3,37.72707144,-122.388841,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2017,2017-01-17 00:00:00,7
28767,265596,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,500 Folsom St,4.0,Sidewalk: Curb side : Cutout,Private,3/24/21 0:00,3,3x3,37.78731633,-122.3945546,Lophostemon,Lophostemon confertus,Brisbane Box,2021,2021-03-24 00:00:00,3
28775,55772,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2334 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,3/28/73 0:00,13,,37.74344692,-122.4928268,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2073,2073-03-28 00:00:00,-49
28781,50696,DPW Maintained,Pittosporum undulatum :: Victorian Box,1 Harrison St,11.0,Sidewalk: Curb side : Cutout,Private,1/15/04 0:00,4,,37.78925535,-122.3887276,Pittosporum,Pittosporum undulatum,Victorian Box,2004,2004-01-15 00:00:00,20
28789,94965,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3098 Pacific Ave,3.0,Sidewalk: Curb side : Cutout,Private,10/25/10 0:00,16,4x9,37.79196842,-122.446146,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2010,2010-10-25 00:00:00,14
28807,43075,Permitted Site,Lophostemon confertus :: Brisbane Box,378 Golden Gate Ave,2.0,Sidewalk: Curb side : Cutout,Private,10/1/14 0:00,3,3x3,37.78156387,-122.4167958,Lophostemon,Lophostemon confertus,Brisbane Box,2014,2014-10-01 00:00:00,10
28811,7718,DPW Maintained,Lophostemon confertus :: Brisbane Box,131 Franklin St,1.0,Sidewalk: Curb side : Cutout,DPW,1/7/95 0:00,6,3X3,37.77580468,-122.4211679,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-01-07 00:00:00,29
28828,8135,DPW Maintained,Pittosporum undulatum :: Victorian Box,910X Fulton St,5.0,Sidewalk: Curb side : Cutout,DPW,5/26/92 0:00,9,3X3,37.77774132,-122.4317953,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-05-26 00:00:00,32
28879,15895,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5635 Mission St,2.0,Sidewalk: Curb side : Cutout,DPW,12/16/97 0:00,4,3X3,37.71082555,-122.4473376,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-12-16 00:00:00,27
28898,17823,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1916 Pine St,1.0,Sidewalk: Curb side : Cutout,DPW,12/15/07 0:00,3,3X3,37.78876701,-122.427772,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2007,2007-12-15 00:00:00,17
28911,7882,DPW Maintained,Pittosporum undulatum :: Victorian Box,1100 Franklin St,3.0,Sidewalk: Curb side : Cutout,DPW,5/16/00 0:00,3,4X4,37.78482033,-122.4228022,Pittosporum,Pittosporum undulatum,Victorian Box,2000,2000-05-16 00:00:00,24
28919,85980,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2334 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.74375376,-122.4853332,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-01-12 00:00:00,17
28923,26801,DPW Maintained,Pittosporum undulatum :: Victorian Box,1670X Laguna St,2.0,Sidewalk: Curb side : Cutout,DPW,10/15/98 0:00,3,4X4,37.7864541,-122.4281958,Pittosporum,Pittosporum undulatum,Victorian Box,1998,1998-10-15 00:00:00,26
28942,6949,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,600 Fell St,1.0,Sidewalk: Curb side : Cutout,DPW,6/24/95 0:00,3,3X3,37.77536294,-122.427937,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-06-24 00:00:00,29
28946,98045,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5285 Diamond Heights Blvd,3.0,Sidewalk: Curb side : Cutout,DPW,3/15/14 0:00,3,3x3,37.74399953,-122.4380344,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2014,2014-03-15 00:00:00,10
28957,45682,Permitted Site,Lophostemon confertus :: Brisbane Box,1549 Lombard St,1.0,Sidewalk: Curb side : Cutout,Private,9/19/01 0:00,6,3x3,37.80086047,-122.4269596,Lophostemon,Lophostemon confertus,Brisbane Box,2001,2001-09-19 00:00:00,23
28967,1545,DPW Maintained,Pittosporum undulatum :: Victorian Box,501 Arguello Blvd,2.0,Sidewalk: Curb side : Cutout,DPW,12/6/89 0:00,30,3X3,37.78100348,-122.4589745,Pittosporum,Pittosporum undulatum,Victorian Box,1989,1989-12-06 00:00:00,35
28977,29534,DPW Maintained,Lophostemon confertus :: Brisbane Box,2300X Ingalls St,4.0,Sidewalk: Curb side : Cutout,DPW,2/28/06 0:00,3,3X3,37.72475015,-122.3880178,Lophostemon,Lophostemon confertus,Brisbane Box,2006,2006-02-28 00:00:00,18
28999,68263,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,345 Holyoke St,1.0,Sidewalk: Curb side : Cutout,Private,8/9/93 0:00,13,,37.72698414,-122.408729,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1993,1993-08-09 00:00:00,31
29030,96762,DPW Maintained,Pittosporum undulatum :: Victorian Box,788 Minna St,4.0,Sidewalk: Curb side : Cutout,Private,7/12/11 0:00,3,3x3,37.77599944,-122.4139941,Pittosporum,Pittosporum undulatum,Victorian Box,2011,2011-07-12 00:00:00,13
29072,27683,DPW Maintained,Lophostemon confertus :: Brisbane Box,923 Valencia St,1.0,Sidewalk: Curb side : Cutout,Private,9/30/06 0:00,6,3X3,37.75804696,-122.4211166,Lophostemon,Lophostemon confertus,Brisbane Box,2006,2006-09-30 00:00:00,18
29078,15917,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5688X Mission St,8.0,Sidewalk: Curb side : Cutout,DPW,6/4/11 0:00,3,3x3,37.7101323,-122.4489793,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2011,2011-06-04 00:00:00,13
29087,32193,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,249 Fair Oaks St,2.0,Sidewalk: Curb side : Cutout,Private,8/18/95 0:00,11,,37.75273118,-122.4240052,Platanus,Platanus x,Sycamore: London Plane,1995,1995-08-18 00:00:00,29
29088,231235,Planning Code 138.1 required,Platanus x hispanica :: Sycamore: London Plane,2000 Bryant St,2.0,Sidewalk: Curb side : Cutout,Private,4/7/20 0:00,3,4x4,37.76152394,-122.410196,Platanus,Platanus x,Sycamore: London Plane,2020,2020-04-07 00:00:00,4
29090,28972,DPW Maintained,Lophostemon confertus :: Brisbane Box,220 09th St,1.0,Sidewalk: Curb side : Cutout,DPW,5/5/11 0:00,3,3x3,37.77463643,-122.4128925,Lophostemon,Lophostemon confertus,Brisbane Box,2011,2011-05-05 00:00:00,13
29152,232230,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,111 Germania St,1.0,Sidewalk: Curb side : Cutout,Private,12/4/96 0:00,7,Width 3ft,37.7705942,-122.4307922,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1996,1996-12-04 00:00:00,28
29157,93633,DPW Maintained,Pittosporum undulatum :: Victorian Box,151X Palm Ave,1.0,Sidewalk: Curb side : Cutout,SFUSD,3/16/10 0:00,3,3x3,37.78284589,-122.4579403,Pittosporum,Pittosporum undulatum,Victorian Box,2010,2010-03-16 00:00:00,14
29159,1720,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,50X Bay St,2.0,Sidewalk: Curb side : Cutout,PUC,8/19/06 0:00,3,3X9,37.80648672,-122.4072301,Platanus,Platanus x,Sycamore: London Plane,2006,2006-08-19 00:00:00,18
29160,67321,DPW Maintained,Pittosporum undulatum :: Victorian Box,573 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/15/92 0:00,11,,37.77760484,-122.4662593,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-07-15 00:00:00,32
29163,5271,DPW Maintained,Pittosporum undulatum :: Victorian Box,2035X Ellis St,3.0,Sidewalk: Curb side : Cutout,DPW,5/11/92 0:00,6,3X3,37.78137763,-122.4396952,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-05-11 00:00:00,32
29172,27885,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,15.0,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78358735,-122.3883799,Platanus,Platanus x,Sycamore: London Plane,2001,2001-01-31 00:00:00,23
29186,67618,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1440 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,10/14/92 0:00,8,3x3,37.79968271,-122.4232174,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1992,1992-10-14 00:00:00,32
29190,52360,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,645 Hyde St,2.0,Sidewalk: Curb side : Cutout,Private,12/14/05 0:00,3,3x3,37.786851,-122.4166475,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2005,2005-12-14 00:00:00,19
29194,97775,Permitted Site,Lophostemon confertus :: Brisbane Box,639 14th Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/8/14 0:00,3,,37.7761059,-122.4725693,Lophostemon,Lophostemon confertus,Brisbane Box,2014,2014-09-08 00:00:00,10
29207,90426,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,127 Duboce Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/22/08 0:00,3,3x3,37.76977781,-122.4229445,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-02-22 00:00:00,16
29216,7078,DPW Maintained,Pittosporum undulatum :: Victorian Box,1738 Fell St,1.0,Sidewalk: Curb side : Cutout,DPW,2/5/16 7:11,3,3X3,37.77297138,-122.4466601,Pittosporum,Pittosporum undulatum,Victorian Box,2016,2016-02-05 07:11:00,8
29227,39527,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1500 17th St,2.0,Sidewalk: Curb side : Cutout,Private,12/28/98 0:00,6,,37.76506417,-122.3990282,Platanus,Platanus x,Sycamore: London Plane,1998,1998-12-28 00:00:00,26
